virus_id,step,waymo_x,waymo_y,hybrid_x,hybrid_y,label
264.0,1.0,-5681.905080698307,-4688.748962278154,7585.9565652947185,-892.0933966648039,0
625.0,65.0,-15091.66142778363,-1604.5226905542293,2198.3407740393814,-1362.0953932404536,1
178.0,12.0,-15543.30385851081,-433.8967851107218,1453.3530718391517,182.58765663901949,0
662.0,68.0,6808.256735447061,-2060.475484185481,5409.006429690201,-7337.722522321872,0
848.0,3.0,1594.0134888684374,1035.0765698364241,4624.00840908688,5545.9946782201805,0
187.0,59.0,-1315.3507150176536,1619.8040285741304,4192.878071928186,-2059.2235503929187,1
258.0,11.0,-3386.6175489518077,1128.3329188005616,-1498.9656065084414,-2550.183855608187,1
134.0,23.0,-3291.4225105565743,6073.957889720077,568.2655586796136,-14008.847023370225,1
367.0,15.0,987.5676337735906,2303.009444995531,3357.7405463509795,667.2597787942182,1
156.0,16.0,5318.622884302125,-436.7395525163376,8653.767564446744,-5344.219445923583,1
423.0,61.0,-959.7666092699646,-2984.7159427426686,2987.202546380501,453.0387430350911,0
475.0,6.0,-1068.4507058177128,-2459.3061470394914,-473.615189790713,-1884.733105103829,0
636.0,6.0,1503.7097740640565,-761.7106830436082,7075.940406750506,-764.196276186611,0
857.0,12.0,5349.066907964097,-1499.1093086797132,526.434624344919,338.69358250143387,1
923.0,24.0,1832.3004597610038,7843.449263569633,8080.98726571029,1686.907049196981,0
515.0,0.0,5812.625237580311,13033.609164206167,-3267.376454489805,-4141.304995410795,1
746.0,42.0,-1628.1267667284687,-4745.388370774339,-187.8056267727514,145.5269723332235,0
620.0,78.0,-6411.257039001431,-1934.8160145827985,-10447.906060961312,12843.453878346452,0
732.0,53.0,3241.24965151899,4826.389459764839,784.3297398472957,2332.9727708719975,0
191.0,25.0,617.5214056818742,1375.426188432542,1176.67087904798,-1287.642718767344,1
458.0,42.0,1334.2639916341077,-583.3931191239919,277.79230649933425,-4289.711983470959,0
109.0,8.0,996.4584683207008,-4933.475260634225,2165.211642855843,-784.7507153869616,1
629.0,5.0,-2569.503606441567,689.7128785587429,2510.8433387195983,8729.923501384494,0
779.0,25.0,-5676.161765410807,708.5229898516099,-60.63604649220588,15416.34273930317,0
718.0,0.0,351.8375786758786,1675.8767280824716,-3116.902828031649,-8347.929838872878,1
122.0,11.0,-3632.690972635971,3439.590081798824,653.7630862910091,-10009.108927085003,1
901.0,15.0,1348.382424901861,9752.113021885372,2576.9990235561527,-2002.6558575277895,0
739.0,17.0,3815.2049389497734,1997.8676613834114,8126.085754796421,-17769.90019536953,1
502.0,51.0,7392.4609119463985,8259.906659078262,2049.647162516376,-4004.8059977942144,1
565.0,14.0,-4785.679642117241,-3535.756650816629,2166.7407124584583,2702.8090718068133,0
351.0,0.0,397.91084881299383,4519.828030546071,7159.636077459201,-1758.8269283131317,1
88.0,24.0,2711.90235949422,402.6241208298884,6503.663358053477,60.62754076829606,0
693.0,8.0,1057.798334966355,3458.4232534911594,562.1071093899727,-1336.8823016042725,0
515.0,46.0,-1361.875159974411,1952.095749695507,5389.754000987551,-11909.344931527512,0
822.0,44.0,1996.909386584952,-245.86615829346783,1454.8014829306699,10616.636766755671,0
925.0,1.0,2390.46365935963,-65.65637911794511,6068.710996169892,-3890.112147954723,0
945.0,22.0,736.6255911228159,-5301.967400057605,1534.1834032831418,11737.20158273874,0
471.0,74.0,965.7414590277424,5562.345610532747,4748.094694348297,381.1114587901493,1
533.0,6.0,1286.3583187362246,-1388.1993140367294,702.4575442256248,6026.834542102362,0
182.0,12.0,1973.0066265595765,7374.142412028506,-91.01404269643308,4765.652190146407,0
986.0,50.0,2717.881589181885,-4496.548809948652,5344.750494832698,-1640.8451916484912,0
722.0,2.0,1311.3190914972402,6539.68998937011,6602.42746009042,3306.202566263494,0
574.0,34.0,2779.3455101927107,991.4130730578404,2565.4266010383135,-1130.7834175582193,1
597.0,0.0,-4561.60770802381,-2639.364325030372,5015.414049947727,-7434.6638369664215,0
871.0,7.0,5189.648755292201,-463.6476041653694,326.1962420014004,-3750.9121147874657,1
707.0,58.0,2118.886221905006,2355.367422146443,-59.06028917513174,-315.569409623434,0
770.0,40.0,485.7894435512396,1096.525651863826,4584.039250732297,-2876.8362063025315,0
109.0,15.0,3465.9314538071358,2993.9212496452737,11857.426526814656,-3228.4029651728774,1
0.0,42.0,-15449.186235057145,3174.4402320247755,4897.948873583394,587.2758280971659,1
279.0,11.0,2789.427227885598,-3899.406936210751,257.5651743376373,-3907.4428582477126,1
677.0,5.0,-2923.652475385976,-3393.248863500634,5539.656464054007,1005.25327793541,0
70.0,30.0,-464.90170058905295,8499.306923093223,1379.9340981034507,-1853.9461128032451,0
0.0,9.0,1611.0796459252042,384.35004269365845,1088.1680048312192,1224.1501694740687,0
1002.0,8.0,2874.190668145152,-677.0382371772121,67.37925587735835,-1924.1767243016686,0
699.0,45.0,-3107.4698257565815,-5222.963904299553,-3736.1139363557604,-8624.03744103286,0
534.0,14.0,2684.9409475009797,4010.86215104214,2742.7759778192512,-4775.546466846671,1
52.0,16.0,1262.4414514257467,7788.710604953574,10763.460276666332,-2617.8907111869316,1
149.0,15.0,2237.805938576268,16067.359868580996,3922.3049987213126,5199.519958785677,1
521.0,0.0,1932.7802305103346,5136.372674860699,3209.8025505000146,12981.433805539575,0
320.0,20.0,-3390.14261349752,-1203.239148472556,2410.9515927671555,-11994.026577441451,1
78.0,24.0,-4543.381477933591,-4263.848755311464,11797.377437713796,2586.863028792339,1
284.0,25.0,5533.495028577655,-2513.429244069675,6346.6065465877355,-1849.0064721368967,1
418.0,3.0,-2949.6837394112044,2319.310275676721,2221.228444365157,136.31427972700385,1
729.0,8.0,-1523.8456950524053,-1307.1939780044283,7401.653006545435,-392.86388217132196,1
537.0,21.0,-4693.475542193721,-1249.5519091962697,-11.026768656174283,-5973.3304048843465,1
710.0,27.0,-2226.7250575820626,8165.213156927207,5992.8845223206445,-976.5231988607193,1
819.0,1.0,1151.2393763453645,-3354.2013337565595,1451.141510458458,-15588.960022680809,0
437.0,2.0,4533.39861799559,-261.40228928560265,6710.814002510032,-5805.5918164348295,1
170.0,34.0,2827.7188361418976,6776.188860291806,746.0257222212144,5847.103903853496,0
949.0,26.0,515.0112240901917,1449.334637425256,9665.526371491153,617.6624341211468,1
806.0,32.0,2255.125807497141,2384.2907897009395,247.09169249138327,2503.1448507032264,0
895.0,23.0,-15629.493548862933,-16.233777458258828,5984.683805811699,10149.580799071744,1
377.0,29.0,3582.453242642319,-3123.4207961136817,-759.2689452495233,-1232.496561247186,1
349.0,16.0,7380.298735804091,10748.854657456193,3119.8748690294296,-7010.815687076791,0
84.0,34.0,-558.0469700956619,10692.554939212721,125.51934576065321,-11476.674448937483,1
320.0,69.0,-391.87345344142045,4597.325743983446,-4304.847463260507,8531.825104559182,0
514.0,13.0,-566.0092037061195,-6757.9780580588995,-1602.3378623631772,-5647.168635369673,1
537.0,80.0,-2002.6771882000762,7295.560583597922,8682.935964862061,-454.7299633470881,1
117.0,32.0,-8939.593622022736,-920.5876609554364,894.5113688104877,-47.265273341738066,0
368.0,55.0,-8828.70930116159,-5343.752356028817,-13274.135416904113,3602.7403145455555,0
710.0,27.0,-7513.213530635397,-564.2928702926629,2870.113729107909,-9000.172789227057,1
14.0,14.0,525.8482754893691,1069.135171428496,9839.607188907243,5503.27385895967,0
440.0,46.0,10003.087555720673,6847.107944267518,-8124.667044588727,-331.15204129337405,0
385.0,19.0,-11921.032748126514,2369.252019026664,1536.4122310715939,3464.589888765894,0
768.0,28.0,5585.060763989797,-595.0251710801194,9782.54274963924,1857.387295501394,1
263.0,53.0,2768.8505848943005,2142.9547169284533,2164.4208309446913,-693.256916780365,0
796.0,0.0,-13465.686536267907,3577.3223479669196,434.50116061240897,-3962.121614377689,0
225.0,7.0,4988.248890729126,-4122.846625457367,2272.6121458224916,4318.064456750157,1
168.0,46.0,2835.965130373241,-10795.266411705728,5609.029253145412,-4231.9947154744905,0
259.0,59.0,-8599.90691265879,13002.481985899618,1815.2887825168566,-2307.888177125601,1
738.0,68.0,2836.955386098891,-2412.3866943665357,-8449.43681533175,-2153.1600587902585,0
768.0,14.0,-1916.9693533278596,6371.181704139744,389.86275030327386,-2214.221466911495,1
0.0,35.0,2607.255387489357,-1533.0078229028604,796.091536761791,2874.3790843914594,0
710.0,38.0,4928.4962126186565,-3368.6189339725233,-10150.549502668699,5850.887201148553,0
417.0,24.0,8196.373096939178,-3046.5054624414147,3328.7432094638552,5521.207510168588,1
590.0,0.0,736.9195928890185,-5599.34229814621,-8364.81896068264,-1005.8178179242555,0
503.0,10.0,1122.2160909685647,227.17695509285056,6051.786244849158,-6296.008969561473,0
0.0,27.0,-10024.145900654437,-4228.25886852502,2670.3275720128004,1980.3582705463905,0
5.0,40.0,-9194.349192961497,-1321.7280020565263,-11044.671591517119,858.9132903936422,0
218.0,8.0,-207.3294801757291,10520.476606744782,1431.6422552376025,2583.856684303369,0
30.0,2.0,264.0549810708228,-86.41272210895659,645.826148310693,-6194.696665274883,1
900.0,76.0,-244.82152908904186,7031.376462587572,6893.384957083991,-3785.983361085978,0
428.0,21.0,8440.258095652413,-548.9234876811051,2054.9138282564154,1130.793546318289,1
910.0,7.0,-3764.859706079613,289.34258805176285,-370.36022720234035,12846.673265889433,0
963.0,56.0,-8654.821405443721,-10504.394796622155,-1905.6335662272306,-178.23785486058216,0
474.0,0.0,1450.305069315514,-245.38339840149592,538.0913396325172,2607.7740890688965,1
766.0,70.0,378.03127179843557,-8198.601633885575,-11242.353241700366,-17717.287606412126,0
219.0,18.0,614.8086493975651,5658.207630366039,377.3502894691792,1688.3730511272042,1
534.0,38.0,5018.47194418124,6494.147797830958,7444.287598316454,1822.031495354665,0
354.0,70.0,-868.9480357701816,-7084.88003101226,4527.8300476054765,335.76350832206026,0
545.0,30.0,594.9790571658027,-1858.2204691981738,5968.051109910948,2225.0945559341635,1
586.0,12.0,-4192.056078532961,5545.653256316206,-4919.102309569235,-6049.299188707406,1
201.0,4.0,-1570.4930188759909,-4758.331745667395,5406.870573514024,-1907.1247177794248,1
99.0,11.0,-326.53735975282274,-28.38074734990147,7444.376997896534,-9813.468154428194,1
698.0,26.0,5169.515776401626,7551.8412695521365,3450.6383005414646,2336.9175675821125,1
714.0,20.0,701.1510053977706,-1217.2492777221423,6538.552325456195,-948.7699421040203,1
369.0,4.0,-926.8228914774861,5766.960414377274,524.7634906011104,-5060.41373418428,0
1047.85,3.0,249.03915318684267,-244.82082805365332,-2206.123088917142,152.6032169316877,1
964.0,60.0,-1179.5887741330068,-6136.491197172798,1098.4618856273007,-156.1966122874528,0
790.0,22.0,6448.780692405668,-14683.915672726478,5690.339976816279,51.11879990428827,0
843.0,13.0,-1632.596698406642,887.7884587670264,6009.42383817029,2599.1427330733636,1
198.0,22.0,2289.0308499769367,-8478.314222786305,-741.1973668837145,-6520.2851169590285,0
733.0,12.0,-5309.782627907185,-9385.766849973154,4166.766639894329,-468.4447212831783,0
309.0,22.0,-265.93429144739684,10548.834152578289,-171.70321809300577,-7958.28259528738,0
78.0,22.0,-3236.944465725723,2459.995880046303,1995.2929399823547,-537.6129434580113,0
496.0,5.0,3111.396456887883,-4017.1933156564573,-361.20496041162016,-1885.8631611851158,0
652.0,52.0,-1608.0132514173692,1328.197840298075,-181.06465466276512,6382.154566597448,1
726.0,17.0,10215.57461986596,-1198.5464711605168,842.108145131557,625.1622337244962,1
125.0,57.0,17750.6259765625,2488.1661439168747,-10572.771568074511,-1341.994047193642,0
238.0,46.0,2445.252591712878,-5282.968343985967,12653.364180860297,-13362.442273170032,0
252.0,28.0,3295.912131929932,-2826.709562895734,-1981.2284743314185,-4167.964309692763,0
1047.85,34.0,2881.1592436287297,-224.83354020025496,10918.272716897047,-1156.2289403915865,1
902.0,15.0,-169.00412362886937,-10265.810661196992,5872.383363037912,12673.102329256344,0
44.0,42.0,6922.385646147626,11689.572798299141,4822.429370064372,-5364.133764344839,1
907.0,27.0,9200.995321141376,7212.039087214336,366.50619330019816,-781.0517827076869,1
577.0,11.0,132.20014588776,-8724.19671500325,-9197.22366791139,8132.851768962961,0
1047.85,0.0,1363.5065027799424,2570.600336402957,5251.629086662465,895.7684950747796,1
13.0,15.0,-2978.055249839362,-1463.614834905556,3377.8404126459286,-1796.4520122234335,1
259.0,30.0,-11101.374422580835,-468.3865087784318,-11133.211259465888,-137.126407199813,1
145.0,20.0,-74.725669436501,-1855.7916264996784,6041.917593465672,1383.3131709684067,1
221.0,28.0,697.0477063349161,-1333.5053860792996,9987.775529290102,829.7266470592967,0
94.0,71.0,1497.9774267377134,-3773.0906772800636,5889.788509771366,4728.2984231952705,0
649.0,11.0,1011.1610464731536,-1296.2743583367928,1316.7633039873479,2284.3133690329328,1
412.0,17.0,-2450.4538820724392,7020.036122957951,4916.968415398273,3639.06164834408,1
158.0,14.0,2242.610702215822,991.1002053441252,1807.3708771599936,1857.8604771264272,0
513.0,2.0,-462.1063607505594,-3753.6308814065524,1593.8336919368376,-8011.970625732874,0
585.0,35.0,3763.148956539738,874.9256448508394,2610.5548511832867,-2027.1343256435189,1
466.0,8.0,206.5505410879764,-3588.883754395217,6820.246219832579,-3670.947709761881,1
582.0,30.0,4247.049563074253,-720.2290559074895,2995.601712089809,6727.636565967054,0
507.0,40.0,-2492.9638091569805,-97.48820405827155,-3337.9134452113126,-6773.616739731475,0
527.0,10.0,3732.6242405265066,-2436.8142997732034,1034.2436899730685,-2653.293827413017,1
385.0,55.0,2544.5533892801122,4052.7798459855367,2668.1633965617043,-5001.878316800981,0
608.0,0.0,10982.172304486729,-278.74429365403785,2049.4226202401815,-248.12181993641298,0
594.0,53.0,4636.3724169027655,-1116.5299763485764,-10129.44634107448,-332.3030551962988,0
1047.85,24.0,-5550.035633507836,-4200.407805313906,937.4041073696555,255.5581551113264,1
386.0,35.0,-1407.8958314050988,7266.517417195105,4764.240724036868,4778.857999789471,1
43.0,53.0,5257.533547021138,7020.454200064123,-456.19678455734834,8291.797088446263,0
374.0,10.0,133.12033669633115,4363.27692038866,511.9636656968733,-10425.538438102814,0
493.0,65.0,2456.6219778378813,9783.15192958557,496.5938462428845,11757.727218782147,0
632.0,32.0,8723.074443686146,1571.974023596209,-3497.317706313941,6421.596937898689,1
370.0,47.0,4044.021000793725,-530.7229371732938,-2311.965399337279,-16307.68876483824,1
123.0,19.0,-8593.556185768619,1417.139598003041,3268.835658165944,-72.67655792054393,1
156.0,3.0,-837.5378553839826,2732.3943895105535,4960.421790915861,2277.237705393377,1
670.0,44.0,-13513.749009618274,9251.287751751977,-5364.534937744353,-2775.3337271705223,0
196.0,48.0,500.37474842013603,-274.4005474302872,-6239.586404075942,-8145.130695183264,0
590.0,50.0,-1184.8389159665796,9334.6653763449,922.0289261380126,-2628.0183063641266,0
470.0,0.0,-10178.401073638117,1139.4430292573493,9857.17687510233,244.73407060496447,1
440.0,0.0,1698.1963461871346,24.7841083932135,3417.586443727851,1776.6429579488713,0
913.0,45.0,-3527.4604961117557,3765.9482969697215,-2633.1063379790066,-9865.660840233,0
739.0,37.0,20.746044855563937,-3621.9698572733932,3374.055891833707,-13011.612453968233,1
477.0,7.0,596.9275286633816,-5229.350646296538,2080.4826637989036,91.3493792270051,1
274.0,6.0,4225.959074271218,-8863.057800607128,-4181.868350792172,2006.0932539103237,0
411.0,75.0,-6123.28515413521,4806.148958395352,-9546.418667943126,-1437.7749565371305,0
98.0,6.0,1988.0229541632725,-335.3031434774687,-459.94743616002927,-1432.5810678424837,1
347.0,3.0,4672.6361605998245,-79.29714238745652,317.31324627903246,-7499.430344743325,0
36.0,25.0,-16321.89618479575,-20.23443825583672,-410.27718789601863,1401.2979135307407,0
157.0,4.0,6525.462387228763,10814.478411940545,-1222.975378348472,6148.912556578451,0
914.0,20.0,-3166.096227423136,21833.11396484375,-7657.6369703662385,13299.690366442403,1
800.0,3.0,-3176.920422996025,2305.811516433203,-908.7942991263901,1182.7497981254464,1
862.0,56.0,-4756.604418911162,1884.2065583889248,9200.045029764933,3020.302300022723,1
507.0,9.0,-126.13844165052086,597.8874473939134,-443.7848920455933,3270.6409917877218,0
405.0,33.0,4320.754409250707,-10263.020636553976,-2628.7707429024135,117.67997365791325,0
604.0,31.0,593.1564985877167,-1486.0231820103,3431.4772333405117,-1112.8524849930802,0
252.0,73.0,400.2996471467362,-4335.26984712798,6413.906168897161,-10844.212451673464,0
567.0,17.0,7555.396438585691,680.1948035096173,4245.404595637312,-14.886933125096505,1
42.0,49.0,3882.966933041374,-1756.6790289301052,8379.00496100238,-3601.7416859755776,1
438.0,48.0,20.70165230503926,9614.983463517416,760.7319374046876,-3844.346745906888,0
0.0,3.0,2173.3815723037283,3029.576882537399,5542.699128410692,5459.200292351286,0
283.0,0.0,394.7146306318314,7322.766651906861,9985.642975666491,5060.068786599908,1
230.0,5.0,3528.2902150639757,-1511.8778551615785,-682.3733034762599,-1923.4095928765255,0
235.0,19.0,3220.0920627837518,3162.026411041405,-155.21748421472603,-1435.978010615565,0
687.0,76.0,1752.1965167664243,524.2536014097514,5047.814609618776,-4203.32808780625,0
0.0,40.0,2936.3877828680734,-3165.6136623472757,1813.9500657971203,10218.76830382133,0
596.0,28.0,2628.6863672265276,-1762.642632395524,-96.25385171571762,652.6027372629602,0
199.0,36.0,1541.8230115970616,-3367.9509912395065,9825.772972462331,11940.622438838436,0
456.0,6.0,-1273.3570525467587,-836.0848263161297,-4457.267124968901,-14421.83761039581,0
956.0,69.0,-2467.1500894880155,-9794.126793358268,-13741.058932714857,-704.5142363556549,0
495.0,28.0,751.8600771201588,2383.59451539374,2886.3322444800597,2101.4415535467087,0
674.0,5.0,-484.28778283783413,4141.07523470289,975.7711425611776,-1287.703934354558,0
405.0,36.0,1333.0066994315466,4573.058050067602,1713.314065475214,12975.749546069317,0
0.0,4.0,2162.9868199818875,-387.0701389734759,6649.270272247517,-8189.819062961876,0
33.0,2.0,2839.604900032726,2150.2052150081545,1581.6832771114246,-4264.894642479894,0
612.0,63.0,-8544.42036587259,2083.4342798966272,5359.846828807644,-745.0591826897767,0
770.0,3.0,5647.945155472702,-886.901383901587,7019.599512480828,-273.0943400694746,1
1047.85,16.0,1288.4332949289617,-10879.962485810403,5402.124920446734,-4935.005857179689,1
564.0,65.0,597.4663098037684,-4212.593478507272,998.9377068856936,-2939.6467679594016,1
419.0,23.0,-354.1770272461097,-7398.660868096004,6769.284114766848,7562.294829215704,1
369.0,12.0,10327.54203273925,-2277.430602638631,-296.328979523469,4624.9649752650685,0
863.0,58.0,199.30383420829216,-2603.934643348319,11096.696036652585,6864.671081466216,0
825.0,9.0,4520.178498921123,-671.037455286968,-540.4576336144637,-808.6849873949955,1
855.0,77.0,-7808.737203222839,8354.16168001523,7266.385165157592,781.4129618730458,0
757.0,1.0,1275.8956135541507,-1265.2656511132068,10566.141426518661,2486.374081847007,1
167.0,74.0,520.4184412763609,-789.8714137793054,6037.755475003763,4278.214071419506,1
476.0,44.0,-15545.18862241771,3267.7898372244613,-10470.940565301733,-3547.26914250345,0
907.0,34.0,-49.81372544481428,-2240.1348552715563,5465.588210689562,-621.4256234860109,0
914.0,0.0,855.4342867305231,-1722.221481664368,-5659.200435498393,379.7223157772505,0
697.0,42.0,2188.0509286270735,-736.0470871291241,479.4529274600323,-2511.5301923797465,0
686.0,22.0,-1718.7055072972234,-2115.795770929737,-7148.729854388922,-2308.0242384218136,1
707.0,8.0,8754.530352543994,-6317.791039820027,3212.828039076593,-12925.640123280973,1
113.0,9.0,8273.940399420751,-4732.140835199064,2172.604130946618,-5157.459367017667,1
144.0,23.0,4430.69067429733,635.8859916489791,-529.6663827782882,-858.9833898145545,0
56.0,15.0,-629.9794171647602,-2189.8445531950533,-40.30016161970542,-3844.8377650693997,1
1021.0,81.0,9496.264326282297,-2167.0494450964484,-133.55819661852746,5443.203412596631,0
295.0,24.0,7844.346591998101,1766.5010595871329,6004.84788812458,5752.809947720828,1
624.0,19.0,-591.8358506599617,-2440.071588548085,246.59720118514025,10201.482308744886,0
249.0,5.0,-284.9159392134279,414.4092043830536,-7474.802941956206,5217.957874487203,0
968.0,41.0,2240.0935721491546,-10400.585283686396,-5770.200223374254,-2804.8019111415397,0
101.0,45.0,-5928.394460231354,-3424.0493880685917,7313.772382849551,-9284.578704371042,1
108.0,44.0,2763.4543708414344,-647.2272321088558,2733.873452611762,10624.073098545095,0
549.0,21.0,929.2936519671598,7481.289665210654,-260.6399147700313,-3185.5361206539756,1
283.0,16.0,8529.092422796191,9415.913757508735,-1357.280731358347,-1251.0502182224109,1
859.0,3.0,-15223.262334840982,-4363.2376553136655,-631.3975858485301,-1359.5063708624461,1
355.0,19.0,1682.4534000673827,6648.673958555765,6180.038143006195,-3533.186480487514,1
273.0,48.0,-17176.039388223344,-1094.0929504354422,-37.848087084677445,2240.7002086576977,0
895.0,15.0,3033.4838410929824,8016.500310912886,792.0288081007831,-3156.1475304151563,0
483.0,0.0,10757.145227177267,-604.1434444290671,850.7067797450377,7637.25637884211,0
195.0,16.0,2611.5554385721,2320.0189953000813,3182.1195528140115,305.6295594354169,1
180.0,19.0,206.00062607954123,-11.171909246648283,1192.9707177380728,-14580.095775500304,1
629.0,2.0,11455.049465606488,9188.1961388831,-12.334644131195773,-542.992184836849,1
881.0,19.0,-574.4889388528754,-10983.730617444551,5951.49493305613,1659.4698472867485,0
497.0,0.0,-11635.990859593949,-4925.677720293346,-69.65488362869587,-1077.0944225946578,0
926.0,22.0,-1802.2801220282322,369.48174277469707,3069.762462332201,1167.597475866045,1
579.0,34.0,616.8403894607118,-340.25876824193375,-9917.90890910049,-2344.0457039245775,0
735.0,66.0,-3570.019353409483,7274.348259394622,3504.869258027723,-6254.527379569227,1
77.0,28.0,4145.2171227048875,11717.826345153682,2372.3712985613956,-2099.8698528955674,1
517.0,17.0,1316.6316352216033,-5072.262077673942,1444.8560445234027,-1198.4178664991236,1
131.0,32.0,-5264.151789718013,-35.02693279430025,4616.631308735696,2697.1035898479145,1
431.0,34.0,11000.258470017869,-1140.9641307481743,3022.8451199635892,-1198.1673809601311,0
164.0,1.0,-222.40933624304012,735.5334405305719,-5594.402155591339,5865.470116950743,1
768.0,18.0,3625.267378422553,-720.9965542717782,2639.463586509776,5197.921314772398,1
420.0,46.0,709.0020973454623,-1492.2540428163106,-13330.994505100402,-2152.917209278098,0
473.0,16.0,3081.054142029856,-2016.2414635267476,-1579.0050892278366,-14866.84912423751,0
619.0,26.0,574.2973195873229,4636.630432093817,2280.9292883458743,-16224.38210868069,0
360.0,8.0,158.00878521873935,-4378.9655096419965,4590.953822037127,-144.2866037717073,1
819.0,13.0,9975.464943794484,-11345.38915433453,-1927.8610617243808,-3110.561500985704,1
667.0,71.0,-462.3047830701196,-8557.868020166488,2321.1906512840915,-3571.5901122078412,0
575.0,33.0,6874.23247542764,-4743.3289716733725,251.71603870965208,6097.714271072158,0
463.0,17.0,459.34761150651593,755.3715880473592,-1716.0005913919213,-1544.1160766733515,1
864.0,2.0,-1772.4366145771094,-1770.481251501457,435.4830616984522,-61.33632473524585,0
672.0,14.0,-9259.426049520995,-6345.755502624887,-15102.279767682356,-799.5809748655043,0
596.0,14.0,-1505.4806043605015,5748.665949295662,1311.7953711946695,-1510.5741134184436,0
454.0,22.0,12609.885417929501,5087.133741938278,7684.2522084285965,-5119.322576916333,1
439.0,25.0,-3731.2602285934,-2150.6551594801485,8475.238131206012,-10514.962414929985,0
612.0,77.0,6689.768883583864,-855.806391070955,-11603.289252074865,-3158.2561908765238,0
28.0,2.0,-3786.753104516425,-5831.035571227007,-10034.672912875169,-457.5131875570396,1
189.0,13.0,-1679.8811446554325,-5846.775930080195,4499.003116691715,-6331.188453561312,1
647.0,67.0,3337.919404116802,-144.27412181770086,704.1356652400982,-608.9248400481451,0
380.0,28.0,-740.1968825422096,2490.326062498427,4392.792802239635,-4923.611903745402,1
48.0,11.0,8159.450811900587,-2214.942110655602,11213.977733679034,-5389.637877407813,1
572.0,9.0,3433.508686460987,-8119.726504087364,82.14188555569544,5466.83069426302,0
519.0,10.0,2993.1690567909636,-15835.56307821416,2636.850867220379,7467.371716518212,0
679.0,0.0,10423.064283030439,4375.786815255619,4632.6116710487995,7439.516030632656,1
549.0,12.0,-524.3659740303092,-782.9477997697204,535.7932210739375,-1526.8610113749937,0
321.0,13.0,160.8092537706916,1108.146276493088,5747.305961396545,1889.5430952673037,0
178.0,9.0,-7214.791019114123,6830.065066716345,-6481.538219481794,2645.7986788327153,0
860.0,52.0,-10205.00406900806,9060.619569599214,4720.994738903746,-971.9862591149154,0
343.0,59.0,11720.203034684233,-3215.9421805161173,647.4272227075155,-6575.534660223353,0
261.0,0.0,5155.486098216351,3729.4660861595776,9067.674071726537,12257.098512170545,0
589.0,19.0,3308.444279390135,2856.432676182738,8655.216540218851,8699.009185188788,1
207.0,25.0,10952.680262000993,3022.8691860381705,3133.0522348082777,-2368.052102531279,1
738.0,7.0,486.60665571728407,-3758.444742348368,-932.6268183356551,-5079.773743542923,1
496.0,21.0,1262.2603365586046,-2423.930575785266,5142.78970976306,-1628.2033115443487,1
242.0,10.0,4740.701219777956,726.6470674644875,5404.888241685019,2702.976949355532,0
642.0,18.0,4574.642364104795,-3136.809775480608,-1307.4950559003066,-847.7441662166763,0
1019.0,0.0,2308.2617659397374,-2317.610699506971,2804.4071288237437,-680.5968856710568,1
919.0,0.0,-664.2411682373822,431.3562877262493,5139.400304858732,-3072.8521926871713,1
686.0,3.0,-3217.4192639726334,-8180.369499838847,7955.846841011374,-745.9186180840924,0
912.0,70.0,5618.80262740845,-6283.226043400076,-3029.11304847987,5387.830853727064,0
769.0,14.0,-244.06652243828626,-694.5392566260505,7279.1272879442495,-2235.9935902248517,1
512.0,77.0,-3534.950056152642,828.9556949642688,-1628.1052418323065,-11776.289735272667,1
656.0,25.0,623.0671586745168,21833.11396484375,-2014.7496329752566,6893.346006159089,0
679.0,15.0,-4290.982772792471,-3635.0407686722165,2891.0254778864205,-6260.654185475545,1
601.0,0.0,8837.506275716805,485.8766710304553,4450.790941136276,-1225.7616993168822,1
689.0,11.0,-1573.1701269484324,8545.403349514685,6753.28306164753,9423.20250238147,1
337.0,5.0,1160.1533751074269,-13341.948261080814,2878.0704685898845,910.4042813341441,0
804.0,29.0,921.6285761745113,-1012.4142455490683,3241.131471835429,5650.137827034879,0
928.0,29.0,-1136.7936816519862,1500.4410616533867,673.6113648750153,-1225.715944321661,1
826.0,69.0,-766.0229750375659,-1854.224044689233,674.700138408813,-2253.3460809583758,0
271.0,31.0,-7292.794325215606,12223.069158119692,8144.956560019749,9618.636226135788,1
86.0,18.0,7694.843367928014,-274.37448416278363,-433.9587657790121,254.68208988178867,0
719.0,19.0,2999.741415586884,15811.705218042713,67.36109507084272,-1413.9119923149915,0
1001.0,8.0,2202.4311308740976,-3236.668208028993,5070.204234590102,1989.7518242381716,0
350.0,36.0,6716.0172412267275,4284.096976599763,538.660176289659,1129.7457406656526,1
653.0,8.0,2417.3543996420203,-3943.6078324839164,1101.047299712875,6542.860426576764,0
927.0,19.0,8125.341549745839,-2761.7453272903585,4759.606060852226,-1344.4755415418372,1
694.0,30.0,-4407.8952857458335,1336.143022492551,1370.0331662907092,4980.421441076434,1
340.0,62.0,-4457.417686076314,2400.3490293402892,1815.2905315479397,578.5043244965735,1
475.0,14.0,-11387.647874887996,5327.706432976573,4167.9543026921765,-16963.1538463806,1
708.0,9.0,-5040.394113195296,-5697.07722506775,-4712.962236090509,2431.2700157856007,1
407.0,27.0,-289.3044852397479,14487.973207672949,-3477.2838139736023,-541.2091800410026,1
745.0,40.0,-1411.495056595193,9994.767244932633,-5146.190520475261,-4824.557549904879,0
