file,virus_id,step,waymo_x,waymo_y,hybrid_x,hybrid_y,label
validation_tfexample.tfrecord-00081-of-00150,451,11,-636.7329711914062,-2917.652099609375,-635.7369967699051,-2916.653276860714,1
validation_tfexample.tfrecord-00081-of-00150,451,12,-637.0082397460938,-2917.3447265625,-636.0108067393303,-2916.345445752144,1
validation_tfexample.tfrecord-00081-of-00150,451,13,-637.2655029296875,-2917.022216796875,-636.2677026391029,-2916.0228304862976,1
validation_tfexample.tfrecord-00081-of-00150,451,14,-637.4762573242188,-2916.72021484375,-636.4782916307449,-2915.72078537941,1
validation_tfexample.tfrecord-00081-of-00150,451,15,-637.6734008789062,-2916.394287109375,-636.6753542423248,-2915.394838988781,1
validation_tfexample.tfrecord-00081-of-00150,451,16,-637.8602905273438,-2916.064208984375,-636.8621948957443,-2915.0647508502007,1
validation_tfexample.tfrecord-00081-of-00150,451,17,-638.0319213867188,-2915.762451171875,-637.0337948799133,-2914.762987792492,1
validation_tfexample.tfrecord-00081-of-00150,451,18,-638.2023315429688,-2915.402099609375,-637.2041839957237,-2914.4026332497597,1
validation_tfexample.tfrecord-00081-of-00150,451,19,-638.3408203125,-2915.07177734375,-637.3426581025124,-2914.0723091363907,1
validation_tfexample.tfrecord-00081-of-00150,451,20,-638.470947265625,-2914.7314453125,-637.4727742671967,-2913.731976032257,1
validation_tfexample.tfrecord-00081-of-00150,451,21,-638.607666015625,-2914.396728515625,-638.607666015625,-2914.396728515625,0
validation_tfexample.tfrecord-00081-of-00150,451,22,-638.71630859375,-2914.05126953125,-638.71630859375,-2914.05126953125,0
validation_tfexample.tfrecord-00081-of-00150,451,23,-638.8001708984375,-2913.73388671875,-638.8001708984375,-2913.73388671875,0
validation_tfexample.tfrecord-00081-of-00150,451,24,-638.8694458007812,-2913.44580078125,-638.8694458007812,-2913.44580078125,0
validation_tfexample.tfrecord-00081-of-00150,451,25,-638.9410400390625,-2913.10791015625,-638.9410400390625,-2913.10791015625,0
validation_tfexample.tfrecord-00081-of-00150,451,26,-638.9993286132812,-2912.80810546875,-638.9993286132812,-2912.80810546875,0
validation_tfexample.tfrecord-00081-of-00150,451,27,-639.05908203125,-2912.48681640625,-639.05908203125,-2912.48681640625,0
validation_tfexample.tfrecord-00081-of-00150,451,28,-639.10498046875,-2912.185791015625,-639.10498046875,-2912.185791015625,0
validation_tfexample.tfrecord-00081-of-00150,451,29,-639.1568603515625,-2911.8671875,-639.1568603515625,-2911.8671875,0
validation_tfexample.tfrecord-00081-of-00150,451,30,-639.1964111328125,-2911.568115234375,-639.1964111328125,-2911.568115234375,0
validation_tfexample.tfrecord-00081-of-00150,451,31,-639.2297973632812,-2911.291748046875,-639.2297973632812,-2911.291748046875,0
validation_tfexample.tfrecord-00081-of-00150,451,32,-639.2445068359375,-2911.01171875,-639.2445068359375,-2911.01171875,0
validation_tfexample.tfrecord-00081-of-00150,451,33,-639.2730712890625,-2910.729736328125,-639.2730712890625,-2910.729736328125,0
validation_tfexample.tfrecord-00081-of-00150,451,34,-639.291259765625,-2910.481689453125,-639.291259765625,-2910.481689453125,0
validation_tfexample.tfrecord-00081-of-00150,451,35,-639.3013916015625,-2910.220703125,-639.3013916015625,-2910.220703125,0
validation_tfexample.tfrecord-00081-of-00150,451,36,-639.3173828125,-2909.952880859375,-639.3173828125,-2909.952880859375,0
validation_tfexample.tfrecord-00081-of-00150,451,37,-639.3333129882812,-2909.682861328125,-639.3333129882812,-2909.682861328125,0
validation_tfexample.tfrecord-00081-of-00150,451,38,-639.3428955078125,-2909.4267578125,-639.3428955078125,-2909.4267578125,0
validation_tfexample.tfrecord-00081-of-00150,451,39,-639.35791015625,-2909.18408203125,-639.35791015625,-2909.18408203125,0
validation_tfexample.tfrecord-00081-of-00150,451,40,-639.36572265625,-2908.89794921875,-639.36572265625,-2908.89794921875,0
validation_tfexample.tfrecord-00081-of-00150,451,41,-639.3675537109375,-2908.59716796875,-639.3675537109375,-2908.59716796875,0
validation_tfexample.tfrecord-00081-of-00150,451,42,-639.37109375,-2908.314453125,-639.37109375,-2908.314453125,0
validation_tfexample.tfrecord-00081-of-00150,451,43,-639.3782958984375,-2908.027587890625,-639.3782958984375,-2908.027587890625,0
validation_tfexample.tfrecord-00081-of-00150,451,44,-639.3794555664062,-2907.713134765625,-639.3794555664062,-2907.713134765625,0
validation_tfexample.tfrecord-00081-of-00150,451,45,-639.3883666992188,-2907.4501953125,-639.3883666992188,-2907.4501953125,0
validation_tfexample.tfrecord-00081-of-00150,451,46,-639.392822265625,-2907.135986328125,-639.392822265625,-2907.135986328125,0
validation_tfexample.tfrecord-00081-of-00150,451,47,-639.3843994140625,-2906.841064453125,-639.3843994140625,-2906.841064453125,0
validation_tfexample.tfrecord-00081-of-00150,451,48,-639.3928833007812,-2906.566162109375,-639.3928833007812,-2906.566162109375,0
validation_tfexample.tfrecord-00081-of-00150,451,49,-639.3914794921875,-2906.303466796875,-639.3914794921875,-2906.303466796875,0
validation_tfexample.tfrecord-00081-of-00150,451,50,-639.3837280273438,-2906.0390625,-639.3837280273438,-2906.0390625,0
validation_tfexample.tfrecord-00081-of-00150,451,51,-639.3875732421875,-2905.797119140625,-639.3875732421875,-2905.797119140625,0
validation_tfexample.tfrecord-00081-of-00150,451,52,-639.3887939453125,-2905.569580078125,-639.3887939453125,-2905.569580078125,0
validation_tfexample.tfrecord-00081-of-00150,451,53,-639.393798828125,-2905.377197265625,-639.393798828125,-2905.377197265625,0
validation_tfexample.tfrecord-00081-of-00150,451,54,-639.3946533203125,-2905.21728515625,-639.3946533203125,-2905.21728515625,0
validation_tfexample.tfrecord-00081-of-00150,451,55,-639.4036254882812,-2905.0859375,-639.4036254882812,-2905.0859375,0
validation_tfexample.tfrecord-00081-of-00150,451,56,-639.39892578125,-2904.927001953125,-639.39892578125,-2904.927001953125,0
validation_tfexample.tfrecord-00081-of-00150,451,57,-639.4009399414062,-2904.8046875,-639.4009399414062,-2904.8046875,0
validation_tfexample.tfrecord-00081-of-00150,451,58,-639.3982543945312,-2904.716064453125,-639.3982543945312,-2904.716064453125,0
validation_tfexample.tfrecord-00081-of-00150,451,59,-639.4010009765625,-2904.642578125,-639.4010009765625,-2904.642578125,0
validation_tfexample.tfrecord-00081-of-00150,451,60,-639.3973388671875,-2904.58056640625,-639.3973388671875,-2904.58056640625,0
validation_tfexample.tfrecord-00081-of-00150,451,61,-639.3927612304688,-2904.539306640625,-639.3927612304688,-2904.539306640625,0
validation_tfexample.tfrecord-00081-of-00150,451,62,-639.3859252929688,-2904.489013671875,-639.3859252929688,-2904.489013671875,0
validation_tfexample.tfrecord-00081-of-00150,451,63,-639.38671875,-2904.468994140625,-639.38671875,-2904.468994140625,0
validation_tfexample.tfrecord-00081-of-00150,451,64,-639.3839721679688,-2904.448486328125,-639.3839721679688,-2904.448486328125,0
validation_tfexample.tfrecord-00081-of-00150,451,65,-639.3871459960938,-2904.44921875,-639.3871459960938,-2904.44921875,0
validation_tfexample.tfrecord-00081-of-00150,451,66,-639.3839721679688,-2904.447998046875,-639.3839721679688,-2904.447998046875,0
validation_tfexample.tfrecord-00081-of-00150,451,67,-639.3834838867188,-2904.4482421875,-639.3834838867188,-2904.4482421875,0
validation_tfexample.tfrecord-00081-of-00150,451,68,-639.3829956054688,-2904.46044921875,-639.3829956054688,-2904.46044921875,0
validation_tfexample.tfrecord-00081-of-00150,451,69,-639.3840942382812,-2904.473388671875,-639.3840942382812,-2904.473388671875,0
validation_tfexample.tfrecord-00081-of-00150,451,70,-639.3812866210938,-2904.47314453125,-639.3812866210938,-2904.47314453125,0
validation_tfexample.tfrecord-00081-of-00150,451,71,-639.3781127929688,-2904.475341796875,-639.3781127929688,-2904.475341796875,0
validation_tfexample.tfrecord-00081-of-00150,451,72,-639.3792724609375,-2904.466796875,-639.3792724609375,-2904.466796875,0
validation_tfexample.tfrecord-00081-of-00150,451,73,-639.3797607421875,-2904.474365234375,-639.3797607421875,-2904.474365234375,0
validation_tfexample.tfrecord-00081-of-00150,451,74,-639.380615234375,-2904.45654296875,-639.380615234375,-2904.45654296875,0
validation_tfexample.tfrecord-00081-of-00150,451,75,-639.380859375,-2904.459716796875,-639.380859375,-2904.459716796875,0
validation_tfexample.tfrecord-00081-of-00150,451,76,-639.3814086914062,-2904.447021484375,-639.3814086914062,-2904.447021484375,0
validation_tfexample.tfrecord-00081-of-00150,451,77,-639.3821411132812,-2904.45166015625,-639.3821411132812,-2904.45166015625,0
validation_tfexample.tfrecord-00081-of-00150,451,78,-639.3894653320312,-2904.440673828125,-639.3894653320312,-2904.440673828125,0
validation_tfexample.tfrecord-00081-of-00150,451,79,-639.3895263671875,-2904.444091796875,-639.3895263671875,-2904.444091796875,0
validation_tfexample.tfrecord-00081-of-00150,977,0,5202.8642578125,7885.26171875,5202.8642578125,7885.26171875,0
validation_tfexample.tfrecord-00081-of-00150,977,1,5202.86865234375,7884.7119140625,5202.86865234375,7884.7119140625,0
validation_tfexample.tfrecord-00081-of-00150,977,2,5202.89111328125,7884.109375,5202.89111328125,7884.109375,0
validation_tfexample.tfrecord-00081-of-00150,977,3,5202.90087890625,7883.4921875,5202.90087890625,7883.4921875,0
validation_tfexample.tfrecord-00081-of-00150,977,4,5202.93115234375,7882.8388671875,5202.93115234375,7882.8388671875,0
validation_tfexample.tfrecord-00081-of-00150,977,5,5202.96142578125,7882.2275390625,5202.96142578125,7882.2275390625,0
validation_tfexample.tfrecord-00081-of-00150,977,6,5203.00732421875,7881.56787109375,5203.00732421875,7881.56787109375,0
validation_tfexample.tfrecord-00081-of-00150,977,7,5203.0634765625,7880.88720703125,5203.0634765625,7880.88720703125,0
validation_tfexample.tfrecord-00081-of-00150,977,8,5203.12060546875,7880.19873046875,5203.12060546875,7880.19873046875,0
validation_tfexample.tfrecord-00081-of-00150,977,9,5203.19287109375,7879.4794921875,5203.19287109375,7879.4794921875,0
validation_tfexample.tfrecord-00081-of-00150,977,10,5203.2783203125,7878.77685546875,5204.241496086121,7879.767198264599,1
validation_tfexample.tfrecord-00081-of-00150,977,11,5203.37744140625,7878.05224609375,5204.369522571564,7879.050527572632,1
validation_tfexample.tfrecord-00081-of-00150,977,12,5203.50146484375,7877.31494140625,5204.496648490429,7878.313956081867,1
validation_tfexample.tfrecord-00081-of-00150,977,13,5203.6357421875,7876.599609375,5204.631798744202,7877.598817765713,1
validation_tfexample.tfrecord-00081-of-00150,977,14,5203.79296875,7875.8642578125,5204.789380908012,7876.863538682461,1
validation_tfexample.tfrecord-00081-of-00150,977,15,5203.97509765625,7875.13916015625,5204.9716963768005,7876.138474225998,1
validation_tfexample.tfrecord-00081-of-00150,977,16,5204.169921875,7874.421875,5205.16663056612,7875.421205759048,1
validation_tfexample.tfrecord-00081-of-00150,977,17,5204.38623046875,7873.703125,5205.383010268211,7874.702464461327,1
validation_tfexample.tfrecord-00081-of-00150,977,18,5204.626953125,7872.99609375,5205.623782873154,7873.995437920093,1
validation_tfexample.tfrecord-00081-of-00150,977,19,5204.8876953125,7872.28759765625,5205.884560465813,7873.286944270134,1
validation_tfexample.tfrecord-00081-of-00150,977,20,5205.1640625,7871.60107421875,5206.160954833031,7872.6004220843315,1
validation_tfexample.tfrecord-00081-of-00150,977,21,5205.46435546875,7870.908203125,5205.46435546875,7870.908203125,0
validation_tfexample.tfrecord-00081-of-00150,977,22,5205.78466796875,7870.22998046875,5205.78466796875,7870.22998046875,0
validation_tfexample.tfrecord-00081-of-00150,977,23,5206.1220703125,7869.55517578125,5206.1220703125,7869.55517578125,0
validation_tfexample.tfrecord-00081-of-00150,977,24,5206.478515625,7868.8935546875,5206.478515625,7868.8935546875,0
validation_tfexample.tfrecord-00081-of-00150,977,25,5206.857421875,7868.23583984375,5206.857421875,7868.23583984375,0
validation_tfexample.tfrecord-00081-of-00150,977,26,5207.2607421875,7867.59716796875,5207.2607421875,7867.59716796875,0
validation_tfexample.tfrecord-00081-of-00150,977,27,5207.6826171875,7866.95458984375,5207.6826171875,7866.95458984375,0
validation_tfexample.tfrecord-00081-of-00150,977,28,5208.11962890625,7866.32568359375,5208.11962890625,7866.32568359375,0
validation_tfexample.tfrecord-00081-of-00150,977,29,5208.568359375,7865.7109375,5208.568359375,7865.7109375,0
validation_tfexample.tfrecord-00081-of-00150,977,30,5209.044921875,7865.09619140625,5209.044921875,7865.09619140625,0
validation_tfexample.tfrecord-00081-of-00150,977,31,5209.53369140625,7864.5,5209.53369140625,7864.5,0
validation_tfexample.tfrecord-00081-of-00150,977,32,5210.03759765625,7863.9130859375,5210.03759765625,7863.9130859375,0
validation_tfexample.tfrecord-00081-of-00150,977,33,5210.5703125,7863.34423828125,5210.5703125,7863.34423828125,0
validation_tfexample.tfrecord-00081-of-00150,977,34,5211.12353515625,7862.7724609375,5211.12353515625,7862.7724609375,0
validation_tfexample.tfrecord-00081-of-00150,977,35,5211.6953125,7862.212890625,5211.6953125,7862.212890625,0
validation_tfexample.tfrecord-00081-of-00150,977,36,5212.28125,7861.66943359375,5212.28125,7861.66943359375,0
validation_tfexample.tfrecord-00081-of-00150,977,37,5212.89599609375,7861.1240234375,5212.89599609375,7861.1240234375,0
validation_tfexample.tfrecord-00081-of-00150,977,38,5213.53125,7860.59130859375,5213.53125,7860.59130859375,0
validation_tfexample.tfrecord-00081-of-00150,977,39,5214.18603515625,7860.0791015625,5214.18603515625,7860.0791015625,0
validation_tfexample.tfrecord-00081-of-00150,977,40,5214.8671875,7859.57958984375,5214.8671875,7859.57958984375,0
validation_tfexample.tfrecord-00081-of-00150,977,41,5215.56982421875,7859.09375,5215.56982421875,7859.09375,0
validation_tfexample.tfrecord-00081-of-00150,977,42,5216.29931640625,7858.625,5216.29931640625,7858.625,0
validation_tfexample.tfrecord-00081-of-00150,977,43,5217.0390625,7858.1806640625,5217.0390625,7858.1806640625,0
validation_tfexample.tfrecord-00081-of-00150,977,44,5217.82080078125,7857.74609375,5217.82080078125,7857.74609375,0
validation_tfexample.tfrecord-00081-of-00150,977,45,5218.62353515625,7857.33349609375,5218.62353515625,7857.33349609375,0
validation_tfexample.tfrecord-00081-of-00150,977,46,5219.44482421875,7856.95703125,5219.44482421875,7856.95703125,0
validation_tfexample.tfrecord-00081-of-00150,977,47,5220.29443359375,7856.59326171875,5220.29443359375,7856.59326171875,0
validation_tfexample.tfrecord-00081-of-00150,977,48,5221.15625,7856.2587890625,5221.15625,7856.2587890625,0
validation_tfexample.tfrecord-00081-of-00150,977,49,5222.068359375,7855.94140625,5222.068359375,7855.94140625,0
validation_tfexample.tfrecord-00081-of-00150,977,50,5222.97119140625,7855.67041015625,5222.97119140625,7855.67041015625,0
validation_tfexample.tfrecord-00081-of-00150,977,51,5223.8974609375,7855.42578125,5223.8974609375,7855.42578125,0
validation_tfexample.tfrecord-00081-of-00150,977,52,5224.84765625,7855.1982421875,5224.84765625,7855.1982421875,0
validation_tfexample.tfrecord-00081-of-00150,977,53,5225.8291015625,7855.00927734375,5225.8291015625,7855.00927734375,0
validation_tfexample.tfrecord-00081-of-00150,977,54,5226.80712890625,7854.85009765625,5226.80712890625,7854.85009765625,0
validation_tfexample.tfrecord-00081-of-00150,977,55,5227.80322265625,7854.71435546875,5227.80322265625,7854.71435546875,0
validation_tfexample.tfrecord-00081-of-00150,977,56,5228.83056640625,7854.60595703125,5228.83056640625,7854.60595703125,0
validation_tfexample.tfrecord-00081-of-00150,977,57,5229.85205078125,7854.525390625,5229.85205078125,7854.525390625,0
validation_tfexample.tfrecord-00081-of-00150,977,58,5230.88427734375,7854.458984375,5230.88427734375,7854.458984375,0
validation_tfexample.tfrecord-00081-of-00150,977,59,5231.916015625,7854.40185546875,5231.916015625,7854.40185546875,0
validation_tfexample.tfrecord-00081-of-00150,977,60,5232.95458984375,7854.36865234375,5232.95458984375,7854.36865234375,0
validation_tfexample.tfrecord-00081-of-00150,977,61,5233.99365234375,7854.33984375,5233.99365234375,7854.33984375,0
validation_tfexample.tfrecord-00081-of-00150,977,62,5235.076171875,7854.3154296875,5235.076171875,7854.3154296875,0
validation_tfexample.tfrecord-00081-of-00150,977,63,5236.14208984375,7854.3056640625,5236.14208984375,7854.3056640625,0
validation_tfexample.tfrecord-00081-of-00150,977,64,5237.23828125,7854.30224609375,5237.23828125,7854.30224609375,0
validation_tfexample.tfrecord-00081-of-00150,977,65,5238.34130859375,7854.3056640625,5238.34130859375,7854.3056640625,0
validation_tfexample.tfrecord-00081-of-00150,977,66,5239.47412109375,7854.30908203125,5239.47412109375,7854.30908203125,0
validation_tfexample.tfrecord-00081-of-00150,977,67,5240.5771484375,7854.33447265625,5240.5771484375,7854.33447265625,0
validation_tfexample.tfrecord-00081-of-00150,977,68,5241.70263671875,7854.34423828125,5241.70263671875,7854.34423828125,0
validation_tfexample.tfrecord-00081-of-00150,977,69,5242.8125,7854.36962890625,5242.8125,7854.36962890625,0
validation_tfexample.tfrecord-00081-of-00150,977,70,5243.9521484375,7854.4072265625,5243.9521484375,7854.4072265625,0
validation_tfexample.tfrecord-00081-of-00150,977,71,5245.091796875,7854.431640625,5245.091796875,7854.431640625,0
validation_tfexample.tfrecord-00081-of-00150,977,72,5246.2724609375,7854.470703125,5246.2724609375,7854.470703125,0
validation_tfexample.tfrecord-00081-of-00150,977,73,5247.4140625,7854.5224609375,5247.4140625,7854.5224609375,0
validation_tfexample.tfrecord-00081-of-00150,977,74,5248.58349609375,7854.56884765625,5248.58349609375,7854.56884765625,0
validation_tfexample.tfrecord-00081-of-00150,977,75,5249.75390625,7854.625,5249.75390625,7854.625,0
validation_tfexample.tfrecord-00081-of-00150,977,76,5250.943359375,7854.67724609375,5250.943359375,7854.67724609375,0
validation_tfexample.tfrecord-00081-of-00150,977,77,5252.10546875,7854.72802734375,5252.10546875,7854.72802734375,0
validation_tfexample.tfrecord-00081-of-00150,977,78,5253.2998046875,7854.77490234375,5253.2998046875,7854.77490234375,0
validation_tfexample.tfrecord-00081-of-00150,977,79,5254.47509765625,7854.8330078125,5254.47509765625,7854.8330078125,0
validation_tfexample.tfrecord-00081-of-00150,859,0,3555.3154296875,7840.59033203125,3555.3154296875,7840.59033203125,0
validation_tfexample.tfrecord-00081-of-00150,859,1,3555.02490234375,7839.9091796875,3555.02490234375,7839.9091796875,0
validation_tfexample.tfrecord-00081-of-00150,859,2,3554.74658203125,7839.19482421875,3554.74658203125,7839.19482421875,0
validation_tfexample.tfrecord-00081-of-00150,859,3,3554.516845703125,7838.47802734375,3554.516845703125,7838.47802734375,0
validation_tfexample.tfrecord-00081-of-00150,859,4,3554.313720703125,7837.72998046875,3554.313720703125,7837.72998046875,0
validation_tfexample.tfrecord-00081-of-00150,859,5,3554.12646484375,7836.970703125,3554.12646484375,7836.970703125,0
validation_tfexample.tfrecord-00081-of-00150,859,6,3553.9833984375,7836.1962890625,3553.9833984375,7836.1962890625,0
validation_tfexample.tfrecord-00081-of-00150,859,7,3553.854736328125,7835.41796875,3553.854736328125,7835.41796875,0
validation_tfexample.tfrecord-00081-of-00150,859,8,3553.759521484375,7834.615234375,3553.759521484375,7834.615234375,0
validation_tfexample.tfrecord-00081-of-00150,859,9,3553.685546875,7833.80322265625,3553.685546875,7833.80322265625,0
validation_tfexample.tfrecord-00081-of-00150,859,10,3553.635009765625,7832.97021484375,3554.6296459436417,7831.988575518131,1
validation_tfexample.tfrecord-00081-of-00150,859,11,3553.598876953125,7832.14208984375,3554.5985386371613,7831.142784953117,1
validation_tfexample.tfrecord-00081-of-00150,859,12,3553.569580078125,7831.29345703125,3554.56937199831,7830.293540120125,1
validation_tfexample.tfrecord-00081-of-00150,859,13,3553.54833984375,7830.45654296875,3554.5479301810265,7829.456561625004,1
validation_tfexample.tfrecord-00081-of-00150,859,14,3553.52490234375,7829.59619140625,3554.5231130719185,7828.596197485924,1
validation_tfexample.tfrecord-00081-of-00150,859,15,3553.511474609375,7828.75537109375,3554.4932173490524,7827.755373954773,1
validation_tfexample.tfrecord-00081-of-00150,859,16,3553.5068359375,7827.8779296875,3554.022705554962,7826.877932071686,1
validation_tfexample.tfrecord-00081-of-00150,859,17,3553.491455078125,7827.0283203125,3552.5390353798866,7826.028324484825,1
validation_tfexample.tfrecord-00081-of-00150,859,18,3553.482666015625,7826.14208984375,3552.483645617962,7825.142096877098,1
validation_tfexample.tfrecord-00081-of-00150,859,19,3553.46826171875,7825.2490234375,3552.4684410095215,7824.249031126499,1
validation_tfexample.tfrecord-00081-of-00150,859,20,3553.4580078125,7824.37939453125,3552.4581072330475,7823.379401922226,1
validation_tfexample.tfrecord-00081-of-00150,859,21,3553.440673828125,7823.48193359375,3553.440673828125,7823.48193359375,0
validation_tfexample.tfrecord-00081-of-00150,859,22,3553.43212890625,7822.57177734375,3553.43212890625,7822.57177734375,0
validation_tfexample.tfrecord-00081-of-00150,859,23,3553.421630859375,7821.6806640625,3553.421630859375,7821.6806640625,0
validation_tfexample.tfrecord-00081-of-00150,859,24,3553.4091796875,7820.7646484375,3553.4091796875,7820.7646484375,0
validation_tfexample.tfrecord-00081-of-00150,859,25,3553.393310546875,7819.8583984375,3553.393310546875,7819.8583984375,0
validation_tfexample.tfrecord-00081-of-00150,859,26,3553.38720703125,7818.92724609375,3553.38720703125,7818.92724609375,0
validation_tfexample.tfrecord-00081-of-00150,859,27,3553.3876953125,7817.9677734375,3553.3876953125,7817.9677734375,0
validation_tfexample.tfrecord-00081-of-00150,859,28,3553.40966796875,7817.0302734375,3553.40966796875,7817.0302734375,0
validation_tfexample.tfrecord-00081-of-00150,859,29,3553.401123046875,7816.03955078125,3553.401123046875,7816.03955078125,0
validation_tfexample.tfrecord-00081-of-00150,859,30,3553.39794921875,7815.08349609375,3553.39794921875,7815.08349609375,0
validation_tfexample.tfrecord-00081-of-00150,859,31,3553.395263671875,7814.1025390625,3553.395263671875,7814.1025390625,0
validation_tfexample.tfrecord-00081-of-00150,859,32,3553.396728515625,7813.111328125,3553.396728515625,7813.111328125,0
validation_tfexample.tfrecord-00081-of-00150,859,33,3553.40283203125,7812.1083984375,3553.40283203125,7812.1083984375,0
validation_tfexample.tfrecord-00081-of-00150,859,34,3553.408203125,7811.11865234375,3553.408203125,7811.11865234375,0
validation_tfexample.tfrecord-00081-of-00150,859,35,3553.4169921875,7810.1328125,3553.4169921875,7810.1328125,0
validation_tfexample.tfrecord-00081-of-00150,859,36,3553.429931640625,7809.126953125,3553.429931640625,7809.126953125,0
validation_tfexample.tfrecord-00081-of-00150,859,37,3553.43603515625,7808.11474609375,3553.43603515625,7808.11474609375,0
validation_tfexample.tfrecord-00081-of-00150,859,38,3553.4443359375,7807.138671875,3553.4443359375,7807.138671875,0
validation_tfexample.tfrecord-00081-of-00150,859,39,3553.4580078125,7806.14013671875,3553.4580078125,7806.14013671875,0
validation_tfexample.tfrecord-00081-of-00150,859,40,3553.466796875,7805.15576171875,3553.466796875,7805.15576171875,0
validation_tfexample.tfrecord-00081-of-00150,859,41,3553.476806640625,7804.158203125,3553.476806640625,7804.158203125,0
validation_tfexample.tfrecord-00081-of-00150,859,42,3553.488037109375,7803.1826171875,3553.488037109375,7803.1826171875,0
validation_tfexample.tfrecord-00081-of-00150,859,43,3553.49560546875,7802.19970703125,3553.49560546875,7802.19970703125,0
validation_tfexample.tfrecord-00081-of-00150,859,44,3553.506103515625,7801.240234375,3553.506103515625,7801.240234375,0
validation_tfexample.tfrecord-00081-of-00150,859,45,3553.5107421875,7800.26611328125,3553.5107421875,7800.26611328125,0
validation_tfexample.tfrecord-00081-of-00150,859,46,3553.5224609375,7799.3115234375,3553.5224609375,7799.3115234375,0
validation_tfexample.tfrecord-00081-of-00150,859,47,3553.53125,7798.3974609375,3553.53125,7798.3974609375,0
validation_tfexample.tfrecord-00081-of-00150,859,48,3553.544921875,7797.466796875,3553.544921875,7797.466796875,0
validation_tfexample.tfrecord-00081-of-00150,859,49,3553.54150390625,7796.568359375,3553.54150390625,7796.568359375,0
validation_tfexample.tfrecord-00081-of-00150,859,50,3553.538330078125,7795.6796875,3553.538330078125,7795.6796875,0
validation_tfexample.tfrecord-00081-of-00150,859,51,3553.5283203125,7794.79833984375,3553.5283203125,7794.79833984375,0
validation_tfexample.tfrecord-00081-of-00150,859,52,3553.5166015625,7793.9140625,3553.5166015625,7793.9140625,0
validation_tfexample.tfrecord-00081-of-00150,859,53,3553.552978515625,7793.0615234375,3553.552978515625,7793.0615234375,0
validation_tfexample.tfrecord-00081-of-00150,859,54,3553.5439453125,7792.2275390625,3553.5439453125,7792.2275390625,0
validation_tfexample.tfrecord-00081-of-00150,859,55,3553.51953125,7791.42822265625,3553.51953125,7791.42822265625,0
validation_tfexample.tfrecord-00081-of-00150,859,56,3553.48583984375,7790.6611328125,3553.48583984375,7790.6611328125,0
validation_tfexample.tfrecord-00081-of-00150,859,57,3553.427001953125,7789.9248046875,3553.427001953125,7789.9248046875,0
validation_tfexample.tfrecord-00081-of-00150,859,58,3553.361572265625,7789.22021484375,3553.361572265625,7789.22021484375,0
validation_tfexample.tfrecord-00081-of-00150,859,59,3553.281982421875,7788.5166015625,3553.281982421875,7788.5166015625,0
validation_tfexample.tfrecord-00081-of-00150,859,60,3553.185546875,7787.869140625,3553.185546875,7787.869140625,0
validation_tfexample.tfrecord-00081-of-00150,859,61,3553.076904296875,7787.27392578125,3553.076904296875,7787.27392578125,0
validation_tfexample.tfrecord-00081-of-00150,859,62,3552.940185546875,7786.6953125,3552.940185546875,7786.6953125,0
validation_tfexample.tfrecord-00081-of-00150,859,63,3552.7802734375,7786.14453125,3552.7802734375,7786.14453125,0
validation_tfexample.tfrecord-00081-of-00150,859,64,3552.6083984375,7785.62890625,3552.6083984375,7785.62890625,0
validation_tfexample.tfrecord-00081-of-00150,859,65,3552.432373046875,7785.15478515625,3552.432373046875,7785.15478515625,0
validation_tfexample.tfrecord-00081-of-00150,859,66,3552.23291015625,7784.70263671875,3552.23291015625,7784.70263671875,0
validation_tfexample.tfrecord-00081-of-00150,859,67,3552.031982421875,7784.23486328125,3552.031982421875,7784.23486328125,0
validation_tfexample.tfrecord-00081-of-00150,859,68,3551.733642578125,7783.79931640625,3551.733642578125,7783.79931640625,0
validation_tfexample.tfrecord-00081-of-00150,859,69,-1.0,-1.0,-1.0,-1.0,0
validation_tfexample.tfrecord-00081-of-00150,859,70,-1.0,-1.0,-1.0,-1.0,0
validation_tfexample.tfrecord-00081-of-00150,859,71,3550.9267578125,7782.73681640625,3550.9267578125,7782.73681640625,0
validation_tfexample.tfrecord-00081-of-00150,859,72,3550.66552734375,7782.40966796875,3550.66552734375,7782.40966796875,0
validation_tfexample.tfrecord-00081-of-00150,859,73,3550.402587890625,7782.14599609375,3550.402587890625,7782.14599609375,0
validation_tfexample.tfrecord-00081-of-00150,859,74,3550.098388671875,7781.900390625,3550.098388671875,7781.900390625,0
validation_tfexample.tfrecord-00081-of-00150,859,75,3549.775634765625,7781.65625,3549.775634765625,7781.65625,0
validation_tfexample.tfrecord-00081-of-00150,859,76,3549.44091796875,7781.4208984375,3549.44091796875,7781.4208984375,0
validation_tfexample.tfrecord-00081-of-00150,859,77,3549.0927734375,7781.18115234375,3549.0927734375,7781.18115234375,0
validation_tfexample.tfrecord-00081-of-00150,859,78,3548.759033203125,7780.9765625,3548.759033203125,7780.9765625,0
validation_tfexample.tfrecord-00081-of-00150,859,79,3548.4091796875,7780.783203125,3548.4091796875,7780.783203125,0
validation_tfexample.tfrecord-00081-of-00150,207,0,1918.701904296875,-14832.81640625,1918.701904296875,-14832.81640625,0
validation_tfexample.tfrecord-00081-of-00150,207,1,1919.4930419921875,-14832.75,1919.4930419921875,-14832.75,0
validation_tfexample.tfrecord-00081-of-00150,207,2,1920.2850341796875,-14832.6796875,1920.2850341796875,-14832.6796875,0
